Time,C_in,C,C_next
5753,2.74994103551953,1.03510604718736,1.03520957405565
5754,2.75037055033015,1.03520957405565,1.03530911066446
5755,2.75078713474444,1.03530911066446,1.03540663289715
5756,2.75119080560994,1.03540663289715,1.03550055584834
5757,2.75158158166255,1.03550055584834,1.03559146005788
5758,2.75195948352006,1.03559146005788,1.0356799502076
5759,2.75232453367537,1.0356799502076,1.03576449987693
5760,2.75267675648929,1.03576449987693,1.03584709366438
5761,2.75301617818319,1.03584709366438,1.03592605136135
5762,2.75334282683125,1.03592605136135,1.03600210283381
5763,2.75365673235242,1.03600210283381,1.03607570230695
5764,2.75395792650213,1.03607570230695,1.03614542323195
5765,2.75424644286365,1.03614542323195,1.03621324498523
5766,2.7545223168392,1.03621324498523,1.03627742090486
5767,2.75478558564069,1.03627742090486,1.03633879446451
5768,2.75503628828031,1.03633879446451,1.03639770425766
5769,2.75527446556065,1.03639770425766,1.03645280344045
5770,2.75550016006469,1.03645280344045,1.03650605995927
5771,2.75571341614539,1.03650605995927,1.03655569082252
5772,2.75591427991506,1.03655569082252,1.03660260673915
5773,2.75610279923444,1.03660260673915,1.03664708160488
5774,2.75627902370146,1.03664708160488,1.03668781328788
5775,2.75644300463977,1.03668781328788,1.03672676071431
5776,2.75659479508694,1.03672676071431,1.03676213509193
5777,2.75673444978244,1.03676213509193,1.03679485793199
5778,2.75686202515532,1.03679485793199,1.03682520457292
5779,2.75697757931161,1.03682520457292,1.03685186974649
5780,2.75708117202146,1.03685186974649,1.03687681106384
5781,2.75717286470601,1.03687681106384,1.0368982682671
5782,2.75725272042402,1.0368982682671,1.03691710559341
5783,2.75732080385821,1.03691710559341,1.03693368014903
5784,2.7573771813013,1.03693368014903,1.03694662746027
5785,2.75742192064195,1.03694662746027,1.036957908241
5786,2.75745509135019,1.036957908241,1.03696583750167
5787,2.75747676446289,1.03696583750167,1.03697113869876
5788,2.75748701256871,1.03697113869876,1.03697434316032
5789,2.757485909793,1.03697434316032,1.03697397128149
5790,2.75747353178235,1.03697397128149,1.0369719738388
5791,2.75744995568893,1.0369719738388,1.03696681340952
5792,2.7574152601546,1.03696681340952,1.03695896954593
5793,2.75736952529475,1.03695896954593,1.03694924631555
5794,2.75731283268194,1.03694924631555,1.03693600731862
5795,2.7572452653293,1.03693600731862,1.03692114420937
5796,2.75716690767367,1.03692114420937,1.0369033794678
5797,2.75707784555859,1.0369033794678,1.03688282611007
5798,2.75697816621695,1.03688282611007,1.03686064922016
5799,2.75686795825354,1.03686064922016,1.0368350518319
5800,2.75674731162731,1.0368350518319,1.03680776088088
5801,2.75661631763344,1.03680776088088,1.03677791962799
5802,2.75647506888519,1.03677791962799,1.03674514626378
5803,2.75632365929555,1.03674514626378,1.03671100674584
5804,2.75616218405866,1.03671100674584,1.03667361722348
5805,2.75599073963111,1.03667361722348,1.03663436232197
5806,2.7558094237129,1.03663436232197,1.03659300424409
5807,2.75561833522835,1.03659300424409,1.03654858129846
5808,2.75541757430671,1.03654858129846,1.03650295783492
5809,2.75520724226265,1.03650295783492,1.03645439479002
5810,2.75498744157652,1.03645439479002,1.03640367930951
5811,2.75475827587446,1.03640367930951,1.03635137513499
5812,2.75451984990831,1.03635137513499,1.03629597336317
5813,2.75427226953534,1.03629597336317,1.03623931714036
5814,2.75401564169783,1.03623931714036,1.03618023484766
5815,2.75375007440244,1.03618023484766,1.03611863855209
5816,2.75347567669952,1.03611863855209,1.03605593229451
5817,2.75319255866205,1.03605593229451,1.03599029147806
5818,2.7529008313647,1.03599029147806,1.035923074541
5819,2.75260060686245,1.035923074541,1.03585412681825
5820,2.7522919981693,1.03585412681825,1.03578239105338
5821,2.75197511923665,1.03578239105338,1.03570972782735
5822,2.75165008493166,1.03570972782735,1.03563462129576
5823,2.7513170110154,1.03563462129576,1.03555741177916
5824,2.75097601412089,1.03555741177916,1.03547918563942
5825,2.750627211731,1.03547918563942,1.03539821695564
5826,2.75027072215619,1.03539821695564,1.03531597794152
5827,2.74990666451222,1.03531597794152,1.03523214236946
5828,2.74953515869759,1.03523214236946,1.03514576153105
5829,2.749156325371,1.03514576153105,1.03505865734017
5830,2.74877028592862,1.03505865734017,1.03496936631754
5831,2.74837716248125,1.03496936631754,1.03487811244502
5832,2.74797707783141,1.03487811244502,1.0347861251685
5833,2.74757015545029,1.0347861251685,1.03469167063833
5834,2.74715651945461,1.03469167063833,1.03459596728605
5835,2.74673629458339,1.03459596728605,1.03449912666464
5836,2.74630960617467,1.03449912666464,1.03439988907438
5837,2.745876580142,1.03439988907438,1.03429997745735
5838,2.74543734295102,1.03429997745735,1.03419845258281
5839,2.74499202159588,1.03419845258281,1.03409485690557
5840,2.74454074357554,1.03409485690557,1.03399087086301
5841,2.74408363687008,1.03399087086301,1.03388491934941
5842,2.74362082991688,1.03388491934941,1.03377738993195
5843,2.74315245158676,1.03377738993195,1.03366942192932
5844,2.7426786311601,1.03366942192932,1.03355935408817
5845,2.74219949830279,1.03355935408817,1.03344822162821
5846,2.74171518304224,1.03344822162821,1.03333643486719
5847,2.74122581574329,1.03333643486719,1.03322258448483
5848,2.74073152708408,1.03322258448483,1.0331081046005
5849,2.74023244803188,1.0331081046005,1.03299273106844
5850,2.7397287098189,1.03299273106844,1.03287543326994
5851,2.73922044391801,1.03287543326994,1.03275782841087
5852,2.73870778201852,1.03275782841087,1.03263914032248
5853,2.73819085600186,1.03263914032248,1.03251871682858
5854,2.73766979791726,1.03251871682858,1.0323982025937
5855,2.73714473995745,1.0323982025937,1.03227649530552
5856,2.73661581443425,1.03227649530552,1.03215324716233
5857,2.7360831537543,1.03215324716233,1.03203004794514
5858,2.73554689039464,1.03203004794514,1.0319056285795
5859,2.73500715687836,1.0319056285795,1.03177983610622
5860,2.73446408575028,1.03177983610622,1.03165419013694
5861,2.73391780955252,1.03165419013694,1.03152737110626
5862,2.73336846080026,1.03152737110626,1.03139930035793
5863,2.73281617195733,1.03139930035793,1.03127145512676
5864,2.73226107541195,1.03127145512676,1.03114255113359
5865,2.73170330345244,1.03114255113359,1.03101246552604
5866,2.73114298824295,1.03101246552604,1.03088266603357
5867,2.73058026179924,1.03088266603357,1.03075199228424
5868,2.73001525596451,1.03075199228424,1.0306201671181
5869,2.72944810238524,1.0306201671181,1.03048864175231
5870,2.72887893248704,1.03048864175231,1.03035650999713
5871,2.72830787745066,1.03035650999713,1.03022324627646
5872,2.72773506818791,1.03022324627646,1.03009019885608
5873,2.72716063531778,1.03009019885608,1.0299569064462
5874,2.72658470914247,1.0299569064462,1.02982253842006
5875,2.72600741962359,1.02982253842006,1.02968816069625
5876,2.7254288963584,1.02968816069625,1.02955396642443
5877,2.7248492685561,1.02955396642443,1.02941885441466
5878,2.72426866501422,1.02941885441466,1.02928338105667
5879,2.72368721409505,1.02928338105667,1.0291484618268
5880,2.7231050437022,1.0291484618268,1.02901295800605
5881,2.72252228125724,1.02901295800605,1.02887681889623
5882,2.72193905367638,1.02887681889623,1.0287411822958
5883,2.72135548734728,1.0287411822958,1.0286055540589
5884,2.72077170810599,1.0286055540589,1.028469297862
5885,2.72018784121393,1.028469297862,1.02833301775716
5886,2.71960401133501,1.02833301775716,1.02819733053569
5887,2.71902034251286,1.02819733053569,1.02806139188263
5888,2.71843695814813,1.02806139188263,1.02792510349868
5889,2.71785398097599,1.02792510349868,1.02778915801865
5890,2.71727153304366,1.02778915801865,1.02765356263768
5891,2.71668973568816,1.02765356263768,1.02751793260088
5892,2.71610870951403,1.02751793260088,1.02738230708832
5893,2.71552857437142,1.02738230708832,1.02724695666657
5894,2.71494944933405,1.02724695666657,1.02711169432751
5895,2.71437145267754,1.02711169432751,1.02697688250081
5896,2.71379470185771,1.02697688250081,1.02684266141422
5897,2.71321931348911,1.02684266141422,1.02670835000359
5898,2.71264540332373,1.02670835000359,1.02657358769268
5899,2.71207308622975,1.02657358769268,1.02644015724262
5900,2.71150247617056,1.02644015724262,1.02630804769739
5901,2.71093368618386,1.02630804769739,1.02617504759136
5902,2.710366828361,1.02617504759136,1.02604183766696
5903,2.70980201382639,1.02604183766696,1.02591040089008
5904,2.70923935271719,1.02591040089008,1.02577951041974
5905,2.70867895416305,1.02577951041974,1.02564793834159
5906,2.70812092626614,1.02564793834159,1.02551761605835
5907,2.70756537608132,1.02551761605835,1.02538812486301
5908,2.70701240959645,1.02538812486301,1.02525839174085
5909,2.70646213171292,1.02525839174085,1.02512984159188
5910,2.70591464622642,1.02512984159188,1.02500226850521
5911,2.70537005580782,1.02500226850521,1.02487441270304
5912,2.70482846198426,1.02487441270304,1.02474775325849
5913,2.70428996512053,1.02474775325849,1.02462240170693
5914,2.7037546644005,1.02462240170693,1.02449673335228
5915,2.7032226578089,1.02449673335228,1.02437210288433
5916,2.70269404211321,1.02437210288433,1.02424902572357
5917,2.70216891284581,1.02424902572357,1.02412580326907
5918,2.70164736428636,1.02412580326907,1.02400349216199
5919,2.70112948944429,1.02400349216199,1.02388283556055
5920,2.70061538004169,1.02388283556055,1.02376219845888
5921,2.70010512649624,1.02376219845888,1.02364246656957
5922,2.69959881790449,1.02364246656957,1.02352446089748
5923,2.69909654202534,1.02352446089748,1.02340655754142
5924,2.69859838526368,1.02340655754142,1.02328961372483
5925,2.69810443265437,1.02328961372483,1.0231744626895
5926,2.6976147678464,1.0231744626895,1.0230594508672
5927,2.69712947308729,1.0230594508672,1.02294549675702
5928,2.69664862920774,1.02294549675702,1.02283337737578
5929,2.69617231560655,1.02283337737578,1.02272140664265
5930,2.6957006102357,1.02272140664265,1.02261064179421
5931,2.69523358958582,1.02261064179421,1.02250171971587
5932,2.69477132867176,1.02250171971587,1.02239293636009
5933,2.69431390101854,1.02239293636009,1.02228555080707
5934,2.69386137864749,1.02228555080707,1.02217997471877
5935,2.69341383206262,1.02217997471877,1.02207452904336
5936,2.69297133023738,1.02207452904336,1.02197070104507
5937,2.69253394060151,1.02197070104507,1.02186859392702
5938,2.69210172902829,1.02186859392702,1.02176664565445
5939,2.69167475982201,1.02176664565445,1.02166654023975
5940,2.6912530957057,1.02166654023975,1.02156799471754
5941,2.69083679780914,1.02156799471754,1.02146971910572
5942,2.69042592565715,1.02146971910572,1.0213734842766
5943,2.69002053715815,1.0213734842766,1.02127857917713
5944,2.68962068859304,1.02127857917713,1.02118415388926
5945,2.68922643460423,1.02118415388926,1.02109191523648
5946,2.68883782818513,1.02109191523648,1.02100072922746
5947,2.6884549206698,1.02100072922746,1.02091032425789
5948,2.68807776172292,1.02091032425789,1.02082217890908
5949,2.68770639933002,1.02082217890908,1.02073479794002
5950,2.6873408797881,1.02073479794002,1.02064857194445
5951,2.6869812476964,1.02064857194445,1.02056458223306
5952,2.68662754594752,1.02056458223306,1.02048111118614
5953,2.6862798157189,1.02048111118614,1.02039920371248
5954,2.6859380964645,1.02039920371248,1.02031939088348
5955,2.68560242590678,1.02031939088348,1.02023996520422
5956,2.68527284002908,1.02023996520422,1.02016248879216
5957,2.68494937306815,1.02016248879216,1.02008682747866
5958,2.68463205750711,1.02008682747866,1.02001162375853
5959,2.68432092406864,1.02001162375853,1.01993865635889
5960,2.6840160017085,1.01993865635889,1.01986711504121
5961,2.68371731760931,1.01986711504121,1.01979631513966
5962,2.6834248971747,1.01979631513966,1.01972789325227
5963,2.68313876402375,1.01972789325227,1.01966048139458
5964,2.68285893998566,1.01966048139458,1.01959422924955
5965,2.68258544509484,1.01959422924955,1.01953034214006
5966,2.68231829758625,1.01953034214006,1.01946711320622
5967,2.68205751389103,1.01946711320622,1.01940551498929
5968,2.68180310863248,1.01940551498929,1.0193461002932
5969,2.68155509462234,1.0193461002932,1.01928716050298
5970,2.68131348285739,1.01928716050298,1.01923027814452
5971,2.6810782825163,1.01923027814452,1.0191752218318
5972,2.6808495009569,1.0191752218318,1.01912073356099
5973,2.68062714371366,1.01912073356099,1.01906857993484
5974,2.68041121449558,1.01906857993484,1.01901778873345
5975,2.68020171518427,1.01901778873345,1.01896790040883
5976,2.67999864583249,1.01896790040883,1.01892043637274
5977,2.67980200466288,1.01892043637274,1.01887388103621
5978,2.67961178806709,1.01887388103621,1.01882868506735
5979,2.67942799060518,1.01882868506735,1.0187858185049
5980,2.67925060500532,1.0187858185049,1.01874352972638
5981,2.67907962216389,1.01874352972638,1.01870306665734
5982,2.67891503114579,1.01870306665734,1.0186646535953
5983,2.67875681918514,1.0186646535953,1.01862672189969
5984,2.67860497168625,1.01862672189969,1.01859097941366
5985,2.67845947222495,1.01859097941366,1.01855684884893
5986,2.67832030255019,1.01855684884893,1.01852339960565
5987,2.67818744258599,1.01852339960565,1.01849231362472
5988,2.67806087043366,1.01849231362472,1.01846235816895
5989,2.67794056237442,1.01846235816895,1.01843345962763
5990,2.67782649287223,1.01843345962763,1.01840691745209
5991,2.67771863457701,1.01840691745209,1.01838108928348
5992,2.67761695832814,1.01838108928348,1.01835675416943
5993,2.67752143315828,1.01835675416943,1.0183345995413
5994,2.67743202629749,1.0183345995413,1.01831290224166
5995,2.67734870317773,1.01831290224166,1.01829309236517
5996,2.67727142743752,1.01829309236517,1.01827513229095
5997,2.6772001609271,1.01827513229095,1.01825761152712
5998,2.67713486371375,1.01825761152712,1.01824224250726
5999,2.67707549408749,1.01824224250726,1.01822829117314
6000,2.6770220085671,1.01822829117314,1.0182149873212
6001,2.67697436190638,1.0182149873212,1.01820393480818
6002,2.67693250710078,1.01820393480818,1.01819386408912
6003,2.6768963953943,1.01819386408912,1.01818475742229
6004,2.67686597628672,1.01818475742229,1.01817786451691
6005,2.67684119754114,1.01817786451691,1.01817158410975
6006,2.67682200519176,1.01817158410975,1.01816660961893
6007,2.67680834355201,1.01816660961893,1.0181636951467
6008,2.67680015522301,1.0181636951467,1.01816114048892
6009,2.67679738110226,1.01816114048892,1.01816019434332
6010,2.67679996039268,1.01816019434332,1.01816106157866
6011,2.67680783061189,1.01816106157866,1.01816218084926
6012,2.67682092760187,1.01816218084926,1.01816512737728
6013,2.67683918553881,1.01816512737728,1.01816957465276
6014,2.67686253694335,1.01816957465276,1.01817431362064
6015,2.67689091269101,1.01817431362064,1.01818099240499
6016,2.67692424202304,1.01818099240499,1.01818884441895
6017,2.6769624525574,1.01818884441895,1.01819711056838
6018,2.67700547030012,1.01819711056838,1.01820734321845
6019,2.67705321965697,1.01820734321845,1.01821844575047
6020,2.67710562344533,1.01821844575047,1.01823010922058
6021,2.67716260290636,1.01823010922058,1.0182437053889
6022,2.67722407771753,1.0182437053889,1.01825791210038
6023,2.67728996600526,1.01825791210038,1.01827281510089
6024,2.67736018435803,1.01827281510089,1.01828957730108
6025,2.67743464783962,1.01828957730108,1.01830674179403
6026,2.67751327000265,1.01830674179403,1.01832470367682
6027,2.67759596290243,1.01832470367682,1.01834443049894
6028,2.67768263711104,1.01834443049894,1.01836440051143
6029,2.67777320173167,1.01836440051143,1.01838522200501
6030,2.67786756441323,1.01838522200501,1.01840770940502
6031,2.67796563136525,1.01840770940502,1.01843032360241
6032,2.67806730737295,1.01843032360241,1.0184537901452
6033,2.67817249581266,1.0184537901452,1.01847883060861
6034,2.67828109866747,1.01847883060861,1.01850391817484
6035,2.67839301654302,1.01850391817484,1.01852980250518
6036,2.67850814868375,1.01852980250518,1.01855718208071
6037,2.67862639298917,1.01855718208071,1.01858456484677
6038,2.6787476460305,1.01858456484677,1.01861262932362
6039,2.67887180306755,1.01861262932362,1.01864212287121
6040,2.67899875806578,1.01864212287121,1.01867161895379
6041,2.67912840371361,1.01867161895379,1.01870161854741
6042,2.67926063144,1.01870161854741,1.0187329840276
6043,2.67939533143218,1.0187329840276,1.01876441065782
6044,2.67953239265373,1.01876441065782,1.01879609820748
6045,2.67967170286273,1.01879609820748,1.01882907162427
6046,2.67981314863024,1.01882907162427,1.01886224277337
6047,2.67995661535896,1.01886224277337,1.01889537896394
6048,2.68010198730211,1.01889537896394,1.01892967273979
6049,2.68024914758249,1.01892967273979,1.01896438394033
6050,2.68039797821182,1.01896438394033,1.01899875537582
6051,2.68054836011018,1.01899875537582,1.0190340646819
6052,2.68070017312576,1.0190340646819,1.01907004452107
6053,2.68085329605474,1.01907004452107,1.0191055020102
6054,2.68100760666135,1.0191055020102,1.01914152598261
6055,2.68116298169823,1.01914152598261,1.01917837410459
6056,2.68131929692682,1.01917837410459,1.01921485579842
6057,2.68147642713808,1.01921485579842,1.01925134290664
6058,2.68163424617332,1.01925134290664,1.01928860935778
6059,2.68179262694518,1.01928860935778,1.0193259704678
6060,2.68195144145889,1.0193259704678,1.01936279311636
6061,2.68211056083359,1.01936279311636,1.01940006570376
6062,2.68226985532389,1.01940006570376,1.01943780343082
6063,2.68242919434157,1.01943780343082,1.0194750616188
6064,2.68258844647743,1.0194750616188,1.01951212656336
6065,2.68274747952336,1.01951212656336,1.01954954251742
6066,2.68290616049445,1.01954954251742,1.01958705015499
6067,2.68306435565137,1.01958705015499,1.01962404431981
6068,2.68322193052285,1.01962404431981,1.01966093002284
6069,2.68337874992829,1.01966093002284,1.01969771915054
6070,2.68353467800049,1.01969771915054,1.01973433433826
6071,2.68368957820862,1.01973433433826,1.01977072721239
6072,2.68384331338121,1.01977072721239,1.01980689663749
6073,2.68399574572933,1.01980689663749,1.01984251539068
6074,2.68414673686985,1.01984251539068,1.01987792527064
6075,2.68429614784892,1.01987792527064,1.01991329474606
6076,2.68444383916544,1.01991329474606,1.01994781532068
6077,2.68458967079472,1.01994781532068,1.01998180870517
6078,2.68473350221228,1.01998180870517,1.02001620651451
6079,2.68487519241766,1.02001620651451,1.02004955992647
6080,2.68501459995842,1.02004955992647,1.02008150853683
6081,2.68515158295423,1.02008150853683,1.02011388192516
6082,2.68528599912098,1.02011388192516,1.02014609744445
6083,2.68541770579509,1.02014609744445,1.02017656141956
6084,2.68554655995783,1.02017656141956,1.02020658638811
6085,2.68567241825977,1.02020658638811,1.02023680398679
6086,2.68579513704529,1.02023680398679,1.02026544711549
6087,2.68591457237712,1.02026544711549,1.0202932877783
6088,2.68603058006108,1.0202932877783,1.02032115214455
6089,2.68614301567077,1.02032115214455,1.02034741196696
6090,2.68625173457234,1.02034741196696,1.0203727114078
6091,2.68635659194939,1.0203727114078,1.02039800420134
6092,2.68645744282787,1.02039800420134,1.02042156657501
6093,2.68655414210102,1.02042156657501,1.02044400219245
6094,2.68664654455444,1.02044400219245,1.02046640778603
6095,2.68673450489107,1.02046640778603,1.02048697249433
6096,2.68681787775637,1.02048697249433,1.0205063184631
6097,2.68689651776341,1.0205063184631,1.02052550425411
6098,2.68697027951804,1.02052550425411,1.02054271658983
6099,2.68703901764411,1.02054271658983,1.02055873258552
6100,2.68710258680871,1.02055873258552,1.02057437759139
6101,2.68716084174734,1.02057437759139,1.02058788636549
6102,2.68721363728926,1.02058788636549,1.02060031592009
6103,2.6872608283827,1.02060031592009,1.02061208467022
6104,2.68730227012018,1.02061208467022,1.02062156590178
6105,2.68733781776379,1.02062156590178,1.02063015573665
6106,2.68736732677044,1.02063015573665,1.0206376902813
6107,2.6873906528172,1.0206376902813,1.02064285192076
6108,2.68740765182656,1.02064285192076,1.02064733358845
6109,2.68741817999165,1.02064733358845,1.02065026423134
6110,2.68742209380156,1.02065026423134,1.02065086345525
6111,2.68741925006652,1.02065086345525,1.02065091904425
6112,2.6874095059431,1.02065091904425,1.02064888340433
6113,2.68739271895943,1.02064888340433,1.02064475573941
6114,2.68736874704032,1.02064475573941,1.02063997417063
6115,2.68733744853236,1.02063997417063,1.02063264409863
6116,2.68729868222899,1.02063264409863,1.02062366346831
6117,2.68725230739555,1.02062366346831,1.02061356151607
6118,2.68719818379424,1.02061356151607,1.02060067888053
6119,2.68713617170904,1.02060067888053,1.0205866352186
6120,2.68706613197059,1.0205866352186,1.02057075715613
6121,2.68698792598098,1.02057075715613,1.02055217817931
6122,2.68690141573852,1.02055217817931,1.02053271483502
6123,2.68680646386239,1.02053271483502,1.02051067033737
6124,2.68670293361729,1.02051067033737,1.02048639807704
6125,2.68659068893788,1.02048639807704,1.02046095058418
6126,2.68646959445334,1.02046095058418,1.0204324697599
6127,2.68633951551163,1.0204324697599,1.02040242954914
6128,2.68620031820384,1.02040242954914,1.02037042071322
6129,2.68605186938833,1.02037042071322,1.02033541622079
6130,2.68589403671485,1.02033541622079,1.02029926848148
6131,2.6857266886485,1.02029926848148,1.02026026603937
6132,2.68554969449362,1.02026026603937,1.02021886183036
6133,2.68536292441761,1.02021886183036,1.02017594785105
6134,2.6851662494745,1.02017594785105,1.0201297290941
6135,2.68495954162863,1.0201297290941,1.02008188348361
6136,2.68474267377796,1.02008188348361,1.0200315704778
6137,2.68451551977746,1.0200315704778,1.01997819917621
6138,2.68427795446224,1.01997819917621,1.01992344438342
6139,2.68402985367067,1.01992344438342,1.01986535543852
6140,2.68377109426722,1.01986535543852,1.01980505120095
6141,2.68350155416527,1.01980505120095,1.01974259846286
6142,2.6832211123498,1.01974259846286,1.01967668982013
6143,2.68292964889979,1.01967668982013,1.01960922721987
6144,2.68262704501065,1.01960922721987,1.01953853697506
6145,2.68231318301635,1.01953853697506,1.01946511880411
6146,2.68198794641151,1.01946511880411,1.01938972353982
6147,2.68165121987323,1.01938972353982,1.0193106467177
6148,2.68130288928284,1.0193106467177,1.01922973451937
6149,2.68094284174743,1.01922973451937,1.0191457025715
6150,2.68057096562121,1.0191457025715,1.01905855250778
6151,2.68018715052677,1.01905855250778,1.01896946608792
6152,2.67979128737602,1.01896946608792,1.01887655645033
6153,2.67938326839113,1.01887655645033,1.01878154141797
6154,2.67896298712511,1.01878154141797,1.01868345126807
6155,2.67853033848234,1.01868345126807,1.01858196710774
6156,2.67808521873882,1.01858196710774,1.0184785006874
6157,2.67762752556227,1.0184785006874,1.0183710980747
6158,2.67715715803203,1.0183710980747,1.01826138045301
6159,2.67667401665874,1.01826138045301,1.01814855384674
6160,2.67617800340382,1.01814855384674,1.01803215080736
6161,2.67566902169877,1.01803215080736,1.01791367020111
6162,2.67514697646423,1.01791367020111,1.01779114072989
6163,2.67461177412882,1.01779114072989,1.01766616072225
6164,2.67406332264781,1.01766616072225,1.01753796254204
6165,2.67350153152153,1.01753796254204,1.01740608385629
6166,2.67292631181354,1.01740608385629,1.01727200114501
6167,2.67233757616863,1.01727200114501,1.01713375023063
6168,2.67173523883058,1.01713375023063,1.01699298404956
6169,2.67111921565963,1.01699298404956,1.01684882379588
6170,2.67048942414977,1.01684882379588,1.01670095195761
6171,2.66984578344581,1.01670095195761,1.01655071835823
6172,2.66918821436012,1.01655071835823,1.0163961998098
6173,2.66851663938927,1.0163961998098,1.01623915842528
6174,2.66783098273026,1.01623915842528,1.01607849182966
6175,2.66713117029663,1.01607849182966,1.01591415625504
6176,2.66641712973426,1.01591415625504,1.01574725861401
6177,2.66568879043693,1.01574725861401,1.01557598253351
6178,2.66494608356163,1.01557598253351,1.01540220966437
6179,2.66418894204356,1.01540220966437,1.01522454214446
6180,2.66341730061099,1.01522454214446,1.01504332171481
6181,2.66263109579972,1.01504332171481,1.01485928340557
6182,2.66183026596732,1.01485928340557,1.01467082409813
6183,2.66101475130718,1.01467082409813,1.0144798922616
6184,2.66018449386216,1.0144798922616,1.01428478462322
6185,2.65933943753805,1.01428478462322,1.01408630528474
6186,2.65847952811675,1.01408630528474,1.01388469121558
6187,2.65760471326913,1.01388469121558,1.01367869524997
6188,2.65671494256765,1.01367869524997,1.01347020009496
6189,2.65581016749869,1.01347020009496,1.01325727601868
6190,2.65489034147455,1.01325727601868,1.01304120464484
6191,2.65395541984526,1.01304120464484,1.01282162937246
6192,2.65300535991003,1.01282162937246,1.01259782139615
6193,2.65204012092837,1.01259782139615,1.01237137724172
6194,2.65105966413106,1.01237137724172,1.01214033155573
6195,2.65006395273067,1.01214033155573,1.01190636781252
6196,2.64905295193189,1.01190636781252,1.01166850535963
6197,2.64802662894149,1.01166850535963,1.01142666400131
6198,2.64698495297807,1.01142666400131,1.011181928786
6199,2.64592789528141,1.011181928786,1.01093253526039
6200,2.64485542912156,1.01093253526039,1.01068040340209
6201,2.64376752980767,1.01068040340209,1.01042399723185
6202,2.64266417469643,1.01042399723185,1.01016393892068
6203,2.64154534320027,1.01016393892068,1.00990063121914
6204,2.6404110167952,1.00990063121914,1.00963274858494
6205,2.6392611790284,1.00963274858494,1.00936219104251
6206,2.63809581552544,1.00936219104251,1.00908706267579
6207,2.63691491399721,1.00908706267579,1.00880863363192
6208,2.63571846424657,1.00880863363192,1.00852654189723
6209,2.63450645817461,1.00852654189723,1.00824011328106
6210,2.63327888978664,1.00824011328106,1.00795089126893
6211,2.63203575519791,1.00795089126893,1.0076569462511
6212,2.63077705263889,1.0076569462511,1.007360015235
6213,2.62950278246035,1.007360015235,1.00705900699842
6214,2.62821294713803,1.00705900699842,1.0067540136887
6215,2.62690755127708,1.0067540136887,1.0064459542336
6216,2.62558660161607,1.0064459542336,1.00613318444904
6217,2.62425010703076,1.00613318444904,1.00581763999854
6218,2.62289807853752,1.00581763999854,1.00549766751879
6219,2.62153052929643,1.00549766751879,1.00517411102117
6220,2.62014747461402,1.00517411102117,1.00484712665995
6221,2.61874893194574,1.00484712665995,1.00451560841466
6222,2.61733492089807,1.00451560841466,1.00418136132604
6223,2.61590546323028,1.00418136132604,1.00384246307077
6224,2.61446058285596,1.00384246307077,1.00350036601165
6225,2.61300030584408,1.00350036601165,1.00315445669879
6226,2.61152466041984,1.00315445669879,1.00280433105551
6227,2.61003367696513,1.00280433105551,1.00245133567845
6228,2.60852738801869,1.00245133567845,1.00209363348928
6229,2.60700582827591,1.00209363348928,1.00173304292638
6230,2.60546903458835,1.00173304292638,1.00136829659053
6231,2.60391704596287,1.00136829659053,1.00099972041676
6232,2.6023499035605,1.00099972041676,1.00062802626373
6233,2.60076765069489,1.00062802626373,1.00025171855152
6234,2.59917033283053,1.00025171855152,0.999872714279691
6235,2.59755799758058,0.999872714279691,0.999489303337456
6236,2.59593069470439,0.999489303337456,0.999102455988445
6237,2.59428847610467,0.999102455988445,0.998712204592608
6238,2.59263139582437,0.998712204592608,0.998317556378878
6239,2.5909595100432,0.998317556378878,0.997920263233376
6240,2.58927287707383,0.997920263233376,0.997518437845412
6241,2.58757155735778,0.997518437845412,0.997113529783085
6242,2.58585561346095,0.997113529783085,0.99670495024045
6243,2.58412511006886,0.99670495024045,0.996292272296688
6244,2.58238011398153,0.996292272296688,0.995876883932166
6245,2.58062069410808,0.995876883932166,0.995456963183191
6246,2.57884692146094,0.995456963183191,0.99503424667443
6247,2.5770588691498,0.99503424667443,0.994607649361876
6248,2.57525661237519,0.994607649361876,0.994177273873262
6249,2.5734402284218,0.994177273873262,0.993744080188485
6250,2.57160979665138,0.993744080188485,0.993306442691715
6251,2.56976539849542,0.993306442691715,0.992866223295785
6252,2.56790711744746,0.992866223295785,0.992421992530455
6253,2.56603503905506,0.992421992530455,0.991974286546015
6254,2.56414925091152,0.991974286546015,0.991523663026695
6255,2.56224984264724,0.991523663026695,0.991068738626194
6256,2.56033690592074,0.991068738626194,0.990611385364818
6257,2.55841053440943,0.990611385364818,0.990149972460505
6258,2.55647082380003,0.990149972460505,0.989685346589588
6259,2.55451787177868,0.989685346589588,0.989217747513169
6260,2.55255177802072,0.989217747513169,0.988746011776509
6261,2.55057264418023,0.988746011776509,0.988271963844186
6262,2.54858057387919,0.988271963844186,0.987793881913125
6263,2.54657567269637,0.987793881913125,0.987312796853886
6264,2.5445580481559,0.987312796853886,0.986828749116957
6265,2.54252780971559,0.986828749116957,0.986340722094582
6266,2.54048506875483,0.986340722094582,0.985850490214815
6267,2.53842993856235,0.985850490214815,0.985356311712301
6268,2.53636253432355,0.985356311712301,0.984859281745428
6269,2.53428297310759,0.984859281745428,0.984359379566457
6270,2.53219137385423,0.984359379566457,0.983855629764479
